Assay_Type	AssemblyName	AvgSpotLen	BioProject	BioSample	Center_Name	Consent	DATASTORE_filetype	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	Library_Name	LoadDate	MBases	MBytes	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	age	cell_line	dev_stage	donor_ID	health_state	lab	sample_type	sex	DATASTORE_provider	LibrarySource	Organism
RNA-Seq		200	PRJNA30709	SAMN05897252	GEO	public	sra	SRX2244324	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-13	12376	6809	ILLUMINA	2016-11-14	SRR4422036	SRS1745065	SRP013565	ENCODE biosample ENCBS495MNB	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897051	GEO	public	sra	SRX2244325	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	7579	4203	ILLUMINA	2016-11-14	SRR4422037	SRS1745064	SRP013565	ENCODE biosample ENCBS284MJG	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05896988	GEO	public	sra	SRX2244332	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	17985	10823	ILLUMINA	2016-11-14	SRR4422044	SRS1745070	SRP013565	ENCODE biosample ENCBS217DFO	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897033	GEO	public	sra	SRX2244333	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	7513	4553	ILLUMINA	2016-11-14	SRR4422045	SRS1745071	SRP013565	ENCODE biosample ENCBS262OLW	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897042	GEO	public	sra	SRX2244335	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-13	8246	3974	ILLUMINA	2016-11-14	SRR4422047	SRS1745072	SRP013565	ENCODE biosample ENCBS272SXA	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05896872	GEO	public	sra	SRX2244336	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	9546	4565	ILLUMINA	2016-11-14	SRR4422048	SRS1745073	SRP013565	ENCODE biosample ENCBS111RFA	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897504	GEO	public	sra	SRX2244341	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	5189	3685	ILLUMINA	2016-11-14	SRR4422053	SRS1745076	SRP013565	ENCODE biosample ENCBS731WGV	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897118	GEO	public	sra	SRX2244342	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	4507	3200	ILLUMINA	2016-11-14	SRR4422054	SRS1745077	SRP013565	ENCODE biosample ENCBS356NKY	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN05896825	GEO	public	sra	SRX2244346	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	15494	10015	ILLUMINA	2016-11-14	SRR4422058	SRS1745080	SRP013565	ENCODE biosample ENCBS060ZRJ	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Sherman Weissman, Yale	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN05897183	GEO	public	sra	SRX2244347	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	6606	4180	ILLUMINA	2016-11-14	SRR4422059	SRS1745081	SRP013565	ENCODE biosample ENCBS421TJJ	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Sherman Weissman, Yale	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897112	GEO	public	sra	SRX2244348	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	4177	2929	ILLUMINA	2016-11-14	SRR4422060	SRS1745082	SRP013565	ENCODE biosample ENCBS346YOL	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05896993	GEO	public	sra	SRX2244349	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	4039	2849	ILLUMINA	2016-11-14	SRR4422061	SRS1745083	SRP013565	ENCODE biosample ENCBS220ZHX	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897739	GEO	public	sra	SRX2244352	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-13	6324	3448	ILLUMINA	2016-11-14	SRR4422064	SRS1745084	SRP013565	ENCODE biosample ENCBS966RJI	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897336	GEO	public	sra	SRX2244353	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	5487	3001	ILLUMINA	2016-11-14	SRR4422065	SRS1745085	SRP013565	ENCODE biosample ENCBS579ZTI	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897185	GEO	public	sra	SRX2244365	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	4772	3267	ILLUMINA	2016-11-14	SRR4422077	SRS1745094	SRP013565	ENCODE biosample ENCBS422KVR	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897137	GEO	public	sra	SRX2244366	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	5911	4015	ILLUMINA	2016-11-14	SRR4422078	SRS1745095	SRP013565	ENCODE biosample ENCBS380NDS	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN05897054	GEO	public	sra	SRX2244367	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	21768	14680	ILLUMINA	2016-11-14	SRR4422079	SRS1745096	SRP013565	ENCODE biosample ENCBS286AYB	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Sherman Weissman, Yale	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN05897719	GEO	public	sra	SRX2244368	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	5452	3530	ILLUMINA	2016-11-14	SRR4422080	SRS1745097	SRP013565	ENCODE biosample ENCBS944NZR	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Sherman Weissman, Yale	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897675	GEO	public	sra	SRX2244369	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	3249	2246	ILLUMINA	2016-11-14	SRR4422081	SRS1744866	SRP013565	ENCODE biosample ENCBS895KNQ	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897290	GEO	public	sra	SRX2244370	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	2813	1945	ILLUMINA	2016-11-14	SRR4422082	SRS1744867	SRP013565	ENCODE biosample ENCBS537KCG	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897019	GEO	public	sra	SRX2244375	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	4029	2741	ILLUMINA	2016-11-14	SRR4422087	SRS1744692	SRP013565	ENCODE biosample ENCBS250HLF	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897421	GEO	public	sra	SRX2244376	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	3099	2108	ILLUMINA	2016-11-14	SRR4422088	SRS1744693	SRP013565	ENCODE biosample ENCBS661YYO	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN05897435	GEO	public	sra	SRX2244382	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	16409	11148	ILLUMINA	2016-11-14	SRR4422094	SRS1745104	SRP013565	ENCODE biosample ENCBS674PFP	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Sherman Weissman, Yale	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN05897314	GEO	public	sra	SRX2244383	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	3750	2431	ILLUMINA	2016-11-14	SRR4422095	SRS1745105	SRP013565	ENCODE biosample ENCBS559WMP	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Sherman Weissman, Yale	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897414	GEO	public	sra	SRX2244387	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	4609	3214	ILLUMINA	2016-11-14	SRR4422099	SRS1745106	SRP013565	ENCODE biosample ENCBS654OPT	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05896906	GEO	public	sra	SRX2244388	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	4298	3008	ILLUMINA	2016-11-14	SRR4422100	SRS1745107	SRP013565	ENCODE biosample ENCBS143LJI	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05896963	GEO	public	sra	SRX2244401	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	9340	4932	ILLUMINA	2016-11-14	SRR4422113	SRS1745119	SRP013565	ENCODE biosample ENCBS192SEZ	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897390	GEO	public	sra	SRX2244410	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	4768	3158	ILLUMINA	2016-11-14	SRR4422122	SRS1745127	SRP013565	ENCODE biosample ENCBS632QPM	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897724	GEO	public	sra	SRX2244510	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-13	4181	1956	ILLUMINA	2016-11-14	SRR4422223	SRS1745208	SRP013565	ENCODE biosample ENCBS948QXW	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05896867	GEO	public	sra	SRX2244514	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	6306	3448	ILLUMINA	2016-11-14	SRR4422227	SRS1745210	SRP013565	ENCODE biosample ENCBS107JKY	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897188	GEO	public	sra	SRX2244521	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	4682	3340	ILLUMINA	2016-11-14	SRR4422234	SRS1745217	SRP013565	ENCODE biosample ENCBS430DZA	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897737	GEO	public	sra	SRX2244525	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-13	7214	4087	ILLUMINA	2016-11-14	SRR4422238	SRS1745220	SRP013565	ENCODE biosample ENCBS964ERX	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897288	GEO	public	sra	SRX2244550	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-13	7479	3954	ILLUMINA	2016-11-14	SRR4422265	SRS1745244	SRP013565	ENCODE biosample ENCBS534WDC	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897452	GEO	public	sra	SRX2244392	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	4107	2916	ILLUMINA	2016-11-14	SRR4422104	SRS1745110	SRP013565	ENCODE biosample ENCBS691GWJ	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897179	GEO	public	sra	SRX2244393	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	3743	2659	ILLUMINA	2016-11-14	SRR4422105	SRS1745111	SRP013565	ENCODE biosample ENCBS417FMB	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05896785	GEO	public	sra	SRX2244400	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	9762	5016	ILLUMINA	2016-11-14	SRR4422112	SRS1745118	SRP013565	ENCODE biosample ENCBS023ECI	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN05896902	GEO	public	sra	SRX2244418	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	13674	8819	ILLUMINA	2016-11-14	SRR4422130	SRS1745134	SRP013565	ENCODE biosample ENCBS142DVU	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Sherman Weissman, Yale	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897542	GEO	public	sra	SRX2244427	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	5150	3643	ILLUMINA	2016-11-14	SRR4422139	SRS1745142	SRP013565	ENCODE biosample ENCBS770VHR	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA30709	SAMN05896926	GEO	public	sra	SRX2244449	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	2576	1671	ILLUMINA	2016-11-14	SRR4422162	SRS1745160	SRP013565	ENCODE biosample ENCBS159UIB	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Eric Lécuyer, IRCM	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA30709	SAMN05896792	GEO	public	sra	SRX2244450	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	2662	1737	ILLUMINA	2016-11-14	SRR4422163	SRS1745164	SRP013565	ENCODE biosample ENCBS024ZBK	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Eric Lécuyer, IRCM	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897590	GEO	public	sra	SRX2244463	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	3647	2439	ILLUMINA	2016-11-14	SRR4422176	SRS1745172	SRP013565	ENCODE biosample ENCBS809UHL	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897148	GEO	public	sra	SRX2244468	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	4566	3034	ILLUMINA	2016-11-14	SRR4422181	SRS1745176	SRP013565	ENCODE biosample ENCBS394LTC	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897545	GEO	public	sra	SRX2244477	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	4224	3000	ILLUMINA	2016-11-14	SRR4422190	SRS1745184	SRP013565	ENCODE biosample ENCBS771NTZ	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897187	GEO	public	sra	SRX2244485	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	11044	6662	ILLUMINA	2016-11-14	SRR4422198	SRS1745189	SRP013565	ENCODE biosample ENCBS425EWY	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897422	GEO	public	sra	SRX2244493	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	4520	3171	ILLUMINA	2016-11-14	SRR4422206	SRS1745194	SRP013565	ENCODE biosample ENCBS664AUV	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897221	GEO	public	sra	SRX2244499	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	11629	7291	ILLUMINA	2016-11-14	SRR4422212	SRS1745198	SRP013565	ENCODE biosample ENCBS465RFQ	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897465	GEO	public	sra	SRX2244509	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-13	4014	1883	ILLUMINA	2016-11-14	SRR4422222	SRS1745207	SRP013565	ENCODE biosample ENCBS701VZK	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897569	GEO	public	sra	SRX2244533	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	4705	3305	ILLUMINA	2016-11-14	SRR4422248	SRS1745227	SRP013565	ENCODE biosample ENCBS790YFX	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05896783	GEO	public	sra	SRX2244536	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	4009	2626	ILLUMINA	2016-11-14	SRR4422251	SRS1745230	SRP013565	ENCODE biosample ENCBS022LAM	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897400	GEO	public	sra	SRX2244547	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	4868	3451	ILLUMINA	2016-11-14	SRR4422262	SRS1745241	SRP013565	ENCODE biosample ENCBS638QCL	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897649	GEO	public	sra	SRX2244549	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	9059	4802	ILLUMINA	2016-11-14	SRR4422264	SRS1745243	SRP013565	ENCODE biosample ENCBS871MOK	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897146	GEO	public	sra	SRX2244554	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	7074	4004	ILLUMINA	2016-11-14	SRR4422269	SRS1745246	SRP013565	ENCODE biosample ENCBS392QEL	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05896847	GEO	public	sra	SRX2244634	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-13	9670	5787	ILLUMINA	2016-11-14	SRR4422356	SRS1745312	SRP013565	ENCODE biosample ENCBS082JRQ	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897781	GEO	public	sra	SRX2244663	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	4414	3090	ILLUMINA	2016-11-14	SRR4422386	SRS1745328	SRP013565	ENCODE biosample ENCBS995UMN	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05896913	GEO	public	sra	SRX2244680	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-13	5808	3228	ILLUMINA	2016-11-14	SRR4422407	SRS1745340	SRP013565	ENCODE biosample ENCBS147SKA	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		100	PRJNA30709	SAMN05896800	GEO	public	sra	SRX2244706	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	3527	2300	ILLUMINA	2016-11-14	SRR4422433	SRS1745359	SRP013565	ENCODE biosample ENCBS036OIX	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Eric Lécuyer, IRCM	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897665	GEO	public	sra	SRX2244711	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	4515	3150	ILLUMINA	2016-11-14	SRR4422438	SRS1745364	SRP013565	ENCODE biosample ENCBS886PEW	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897417	GEO	public	sra	SRX2244556	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	4794	3337	ILLUMINA	2016-11-14	SRR4422271	SRS1745248	SRP013565	ENCODE biosample ENCBS656VZE	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897373	GEO	public	sra	SRX2244563	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	4769	3376	ILLUMINA	2016-11-14	SRR4422279	SRS1745254	SRP013565	ENCODE biosample ENCBS615ZVR	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897575	GEO	public	sra	SRX2244565	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	11120	6671	ILLUMINA	2016-11-14	SRR4422281	SRS1745256	SRP013565	ENCODE biosample ENCBS797SGL	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897208	GEO	public	sra	SRX2244570	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	8011	4471	ILLUMINA	2016-11-14	SRR4422286	SRS1745262	SRP013565	ENCODE biosample ENCBS449PYL	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897347	GEO	public	sra	SRX2244580	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	8867	4925	ILLUMINA	2016-11-14	SRR4422298	SRS1745267	SRP013565	ENCODE biosample ENCBS591LWJ	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
