Assay_Type	AvgSpotLen	BioProject	BioSample	Center_Name	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	ENA_LAST_UPDATE	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	population	Consent	Strain
OTHER	36	PRJEB3365	SAMEA1573284	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX162351	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA20772.3.MI_120120_1 extract	2012-11-06	384	204	Homo sapiens	ILLUMINA	2012-11-06	ERR187899	ERS185195	ERP001941	GEUV:NA20772	TSI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573223	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX162352	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00280.1.MI_120104_2 extract	2012-11-06	284	173	Homo sapiens	ILLUMINA	2012-11-06	ERR187835	ERS185196	ERP001941	GEUV:HG00280	FIN	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573213	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX162353	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG02215.1.MI_120104_1 extract	2012-11-06	183	114	Homo sapiens	ILLUMINA	2012-11-06	ERR187903	ERS185197	ERP001941	GEUV:HG02215	GBR	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573229	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX162355	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA18910.3.MI_120120_4 extract	2012-11-06	214	137	Homo sapiens	ILLUMINA	2012-11-06	ERR187794	ERS185199	ERP001941	GEUV:NA18910	YRI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573277	Leiden University Medical Center	sra	ncbi	2012-11-06	2018-03-08	ERX162362	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00097.7.MI_120224_2 extract	2012-11-06	206	153	Homo sapiens	ILLUMINA	2012-11-06	ERR187844	ERS185206	ERP001941	GEUV:HG00097	GBR	public	lymphoblastoid cell line
OTHER	50	PRJEB3365	SAMEA1573291	Uppsala University	sra	ncbi	2012-11-06	2018-03-08	ERX162363	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA12843.6.MI_120217_2 extract	2012-11-06	737	511	Homo sapiens	ILLUMINA	2012-11-06	ERR187851	ERS185207	ERP001941	GEUV:NA12843	CEU	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573261	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX162365	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00185.1.MI_120104_1 extract	2012-11-06	89	58	Homo sapiens	ILLUMINA	2012-11-06	ERR187740	ERS185209	ERP001941	GEUV:HG00185	FIN	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573314	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX162368	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA20525.1.MI_120104_2 extract	2012-11-06	482	278	Homo sapiens	ILLUMINA	2012-11-06	ERR187856	ERS185212	ERP001941	GEUV:NA20525	TSI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573416	Leiden University Medical Center	sra	ncbi	2012-11-06	2018-03-08	ERX162370	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA12829.7.MI_120224_2 extract	2012-11-06	336	245	Homo sapiens	ILLUMINA	2012-11-06	ERR187797	ERS185214	ERP001941	GEUV:NA12829	CEU	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573212	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX162375	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA20510.3.MI_120120_5 extract	2012-11-06	399	251	Homo sapiens	ILLUMINA	2012-11-06	ERR187739	ERS185219	ERP001941	GEUV:NA20510	TSI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573457	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX162376	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA18867.1.MI_120104_2 extract	2012-11-06	121	78	Homo sapiens	ILLUMINA	2012-11-06	ERR187891	ERS185220	ERP001941	GEUV:NA18867	YRI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573494	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX162377	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA19092.1.MI_120104_4 extract	2012-11-06	341	204	Homo sapiens	ILLUMINA	2012-11-06	ERR187881	ERS185221	ERP001941	GEUV:NA19092	YRI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573318	Institute of Clinical Molecular Biology, University of Kiel, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX162382	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA20513.4.MI_120208_5 extract	2012-11-06	328	209	Homo sapiens	ILLUMINA	2012-11-06	ERR187912	ERS185226	ERP001941	GEUV:NA20513	TSI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573315	Helmholtz Zentrum München, German Research Center for Environmental Health, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX162383	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA20768.5.MI_120327_1 extract	2012-11-06	208	126	Homo sapiens	ILLUMINA	2012-11-06	ERR187915	ERS185227	ERP001941	GEUV:NA20768	TSI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573364	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX162384	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA19201.1.MI_120104_4 extract	2012-11-06	115	74	Homo sapiens	ILLUMINA	2012-11-06	ERR187764	ERS185228	ERP001941	GEUV:NA19201	YRI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573348	CNAG and CRG	sra	ncbi	2012-11-06	2018-03-08	ERX162385	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00367.2.MI_120126_5 extract	2012-11-06	366	233	Homo sapiens	ILLUMINA	2012-11-06	ERR187822	ERS185229	ERP001941	GEUV:HG00367	FIN	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573091	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX162387	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA20585.3.MI_120120_6 extract	2012-11-06	579	379	Homo sapiens	ILLUMINA	2012-11-06	ERR187805	ERS185231	ERP001941	GEUV:NA20585	TSI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573540	Leiden University Medical Center	sra	ncbi	2012-11-06	2018-03-08	ERX162389	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA20801.7.MI_120224_3 extract	2012-11-06	246	175	Homo sapiens	ILLUMINA	2012-11-06	ERR187878	ERS185233	ERP001941	GEUV:NA20801	TSI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573522	Helmholtz Zentrum München, German Research Center for Environmental Health, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX162390	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00141.5.MI_120327_3 extract	2012-11-06	499	309	Homo sapiens	ILLUMINA	2012-11-06	ERR187813	ERS185234	ERP001941	GEUV:HG00141	GBR	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573512	Institute of Clinical Molecular Biology, University of Kiel, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX162391	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00129.4.MI_120524_3 extract	2012-11-06	111	69	Homo sapiens	ILLUMINA	2012-11-06	ERR187832	ERS185235	ERP001941	GEUV:HG00129	GBR	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573500	CNAG and CRG	sra	ncbi	2012-11-06	2018-03-08	ERX162392	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00315.2.MI_120126_3 extract	2012-11-07	402	249	Homo sapiens	ILLUMINA	2012-11-07	ERR187926	ERS185236	ERP001941	GEUV:HG00315	FIN	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573478	Leiden University Medical Center	sra	ncbi	2012-11-06	2018-03-08	ERX162394	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA12234.7.MI_120224_3 extract	2012-11-06	333	228	Homo sapiens	ILLUMINA	2012-11-06	ERR187808	ERS185238	ERP001941	GEUV:NA12234	CEU	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573120	CNAG and CRG	sra	ncbi	2012-11-06	2018-03-08	ERX162406	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00282.2.MI_120126_7 extract	2012-11-06	560	340	Homo sapiens	ILLUMINA	2012-11-06	ERR187818	ERS185250	ERP001941	GEUV:HG00282	FIN	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573104	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX162407	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00151.3.MI_120120_4 extract	2012-11-06	177	111	Homo sapiens	ILLUMINA	2012-11-06	ERR187812	ERS185251	ERP001941	GEUV:HG00151	GBR	public	lymphoblastoid cell line
OTHER	50	PRJEB3365	SAMEA1573191	Uppsala University	sra	ncbi	2012-11-06	2018-03-08	ERX162409	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA19256.6.MI_120217_2 extract	2012-11-06	233	163	Homo sapiens	ILLUMINA	2012-11-06	ERR187840	ERS185253	ERP001941	GEUV:NA19256	YRI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573149	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX162413	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00148.3.MI_120120_4 extract	2012-11-06	431	273	Homo sapiens	ILLUMINA	2012-11-06	ERR187825	ERS185257	ERP001941	GEUV:HG00148	GBR	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573245	Institute of Clinical Molecular Biology, University of Kiel, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX162414	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00237.4.MI_120208_5 extract	2012-11-06	421	264	Homo sapiens	ILLUMINA	2012-11-06	ERR187824	ERS185258	ERP001941	GEUV:HG00237	GBR	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573230	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX162415	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA20826.1.MI_120104_2 extract	2012-11-06	243	144	Homo sapiens	ILLUMINA	2012-11-06	ERR187933	ERS185259	ERP001941	GEUV:NA20826	TSI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573517	CNAG and CRG	sra	ncbi	2012-11-06	2018-03-08	ERX162416	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA12400.2.MI_120126_6 extract	2012-11-06	357	226	Homo sapiens	ILLUMINA	2012-11-06	ERR187845	ERS185260	ERP001941	GEUV:NA12400	CEU	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573513	CNAG and CRG	sra	ncbi	2012-11-06	2018-03-08	ERX162417	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG01791.2.MI_120126_7 extract	2012-11-06	429	280	Homo sapiens	ILLUMINA	2012-11-06	ERR187836	ERS185261	ERP001941	GEUV:HG01791	GBR	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573483	CNAG and CRG	sra	ncbi	2012-11-06	2018-03-08	ERX162419	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA20797.2.MI_120126_3 extract	2012-11-06	294	188	Homo sapiens	ILLUMINA	2012-11-06	ERR187919	ERS185263	ERP001941	GEUV:NA20797	TSI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573507	Leiden University Medical Center	sra	ncbi	2012-11-06	2018-03-08	ERX162420	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA12275.7.MI_120224_3 extract	2012-11-06	376	268	Homo sapiens	ILLUMINA	2012-11-06	ERR187935	ERS185264	ERP001941	GEUV:NA12275	CEU	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573126	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX162423	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA19137.1.MI_120104_2 extract	2012-11-06	218	139	Homo sapiens	ILLUMINA	2012-11-06	ERR187788	ERS185267	ERP001941	GEUV:NA19137	YRI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573118	CNAG and CRG	sra	ncbi	2012-11-06	2018-03-08	ERX162425	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00265.2.MI_120126_2 extract	2012-11-06	420	273	Homo sapiens	ILLUMINA	2012-11-06	ERR187821	ERS185269	ERP001941	GEUV:HG00265	GBR	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573402	Institute of Clinical Molecular Biology, University of Kiel, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX162426	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00267.4.MI_120524_1 extract	2012-11-06	169	106	Homo sapiens	ILLUMINA	2012-11-06	ERR187931	ERS185270	ERP001941	GEUV:HG00267	FIN	public	lymphoblastoid cell line
OTHER	50	PRJEB3365	SAMEA1573419	Uppsala University	sra	ncbi	2012-11-06	2018-03-08	ERX162427	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00264.6.MI_120217_2 extract	2012-11-06	419	289	Homo sapiens	ILLUMINA	2012-11-06	ERR187746	ERS185271	ERP001941	GEUV:HG00264	GBR	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573424	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX162428	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00105.3.MI_120120_2 extract	2012-11-06	497	284	Homo sapiens	ILLUMINA	2012-11-06	ERR187749	ERS185272	ERP001941	GEUV:HG00105	GBR	public	lymphoblastoid cell line
OTHER	50	PRJEB3365	SAMEA1573431	Uppsala University	sra	ncbi	2012-11-06	2018-03-08	ERX162429	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00134.6.MI_120217_2 extract	2012-11-06	215	152	Homo sapiens	ILLUMINA	2012-11-06	ERR187838	ERS185273	ERP001941	GEUV:HG00134	GBR	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573440	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX162430	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00359.1.MI_120104_1 extract	2012-11-06	217	139	Homo sapiens	ILLUMINA	2012-11-06	ERR187925	ERS185274	ERP001941	GEUV:HG00359	FIN	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573408	CNAG and CRG	sra	ncbi	2012-11-06	2018-03-08	ERX162436	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00328.2.MI_120126_2 extract	2012-11-06	506	336	Homo sapiens	ILLUMINA	2012-11-06	ERR187815	ERS185280	ERP001941	GEUV:HG00328	FIN	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573423	CNAG and CRG	sra	ncbi	2012-11-06	2018-03-08	ERX162437	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA19114.2.MI_120126_4 extract	2012-11-06	300	194	Homo sapiens	ILLUMINA	2012-11-06	ERR187853	ERS185281	ERP001941	GEUV:NA19114	YRI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573381	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX162438	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00160.3.MI_120120_2 extract	2012-11-06	446	298	Homo sapiens	ILLUMINA	2012-11-06	ERR187734	ERS185282	ERP001941	GEUV:HG00160	GBR	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573370	Leiden University Medical Center	sra	ncbi	2012-11-06	2018-03-08	ERX162439	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00159.7.MI_120224_3 extract	2012-11-06	426	300	Homo sapiens	ILLUMINA	2012-11-06	ERR187803	ERS185283	ERP001941	GEUV:HG00159	GBR	public	lymphoblastoid cell line
OTHER	50	PRJEB3365	SAMEA1573384	Uppsala University	sra	ncbi	2012-11-06	2018-03-08	ERX162440	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA19185.6.MI_120309_1 extract	2012-11-06	943	632	Homo sapiens	ILLUMINA	2012-11-06	ERR187889	ERS185284	ERP001941	GEUV:NA19185	YRI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573365	CNAG and CRG	sra	ncbi	2012-11-06	2018-03-08	ERX162442	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00231.2.MI_120126_5 extract	2012-11-06	279	176	Homo sapiens	ILLUMINA	2012-11-06	ERR187843	ERS185286	ERP001941	GEUV:HG00231	GBR	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573216	CNAG and CRG	sra	ncbi	2012-11-06	2018-03-08	ERX162448	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA18498.2.MI_120126_5 extract	2012-11-06	268	171	Homo sapiens	ILLUMINA	2012-11-06	ERR187811	ERS185292	ERP001941	GEUV:NA18498	YRI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573247	Leiden University Medical Center	sra	ncbi	2012-11-06	2018-03-08	ERX162451	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA11831.7.MI_120224_2 extract	2012-11-06	770	564	Homo sapiens	ILLUMINA	2012-11-06	ERR187936	ERS185295	ERP001941	GEUV:NA11831	CEU	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573360	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX162460	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA12342.1.MI_120104_2 extract	2012-11-06	302	182	Homo sapiens	ILLUMINA	2012-11-06	ERR187830	ERS185304	ERP001941	GEUV:NA12342	CEU	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573316	CNAG and CRG	sra	ncbi	2012-11-06	2018-03-08	ERX162461	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA19206.2.MI_120126_3 extract	2012-11-06	324	203	Homo sapiens	ILLUMINA	2012-11-06	ERR187867	ERS185305	ERP001941	GEUV:NA19206	YRI	public	lymphoblastoid cell line
OTHER	50	PRJEB3365	SAMEA1573317	Uppsala University	sra	ncbi	2012-11-06	2018-03-08	ERX162463	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA20792.6.MI_120309_1 extract	2012-11-06	1266	833	Homo sapiens	ILLUMINA	2012-11-06	ERR187823	ERS185307	ERP001941	GEUV:NA20792	TSI	public	lymphoblastoid cell line
OTHER	50	PRJEB3365	SAMEA1573300	Uppsala University	sra	ncbi	2012-11-06	2018-03-08	ERX162464	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA07048.6.MI_120217_2 extract	2012-11-06	548	381	Homo sapiens	ILLUMINA	2012-11-06	ERR187789	ERS185308	ERP001941	GEUV:NA07048	CEU	public	lymphoblastoid cell line
OTHER	50	PRJEB3365	SAMEA1573281	Uppsala University	sra	ncbi	2012-11-06	2018-03-08	ERX162465	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00332.6.MI_120217_1 extract	2012-11-06	337	234	Homo sapiens	ILLUMINA	2012-11-06	ERR187939	ERS185309	ERP001941	GEUV:HG00332	FIN	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573488	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX162466	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA19153.1.MI_120104_2 extract	2012-11-06	141	91	Homo sapiens	ILLUMINA	2012-11-06	ERR187774	ERS185310	ERP001941	GEUV:NA19153	YRI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573499	Leiden University Medical Center	sra	ncbi	2012-11-06	2018-03-08	ERX162468	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00152.7.MI_120224_2 extract	2012-11-06	155	115	Homo sapiens	ILLUMINA	2012-11-06	ERR187804	ERS185312	ERP001941	GEUV:HG00152	GBR	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573511	Helmholtz Zentrum München, German Research Center for Environmental Health, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX162469	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA20515.5.MI_120327_1 extract	2012-11-06	213	123	Homo sapiens	ILLUMINA	2012-11-06	ERR187800	ERS185313	ERP001941	GEUV:NA20515	TSI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573343	Institute of Clinical Molecular Biology, University of Kiel, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX162473	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA20785.4.MI_120524_3 extract	2012-11-06	779	403	Homo sapiens	ILLUMINA	2012-11-06	ERR187752	ERS185317	ERP001941	GEUV:NA20785	TSI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573352	Leiden University Medical Center	sra	ncbi	2012-11-06	2018-03-08	ERX162474	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA20542.7.MI_120224_2 extract	2012-11-06	208	146	Homo sapiens	ILLUMINA	2012-11-06	ERR187744	ERS185318	ERP001941	GEUV:NA20542	TSI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573166	CNAG and CRG	sra	ncbi	2012-11-06	2018-03-08	ERX162477	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA12413.2.MI_120126_1 extract	2012-11-06	236	155	Homo sapiens	ILLUMINA	2012-11-06	ERR187930	ERS185321	ERP001941	GEUV:NA12413	CEU	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573520	Institute of Clinical Molecular Biology, University of Kiel, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX162483	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA18873.4.MI_120524_3 extract	2012-11-06	170	106	Homo sapiens	ILLUMINA	2012-11-06	ERR187807	ERS185327	ERP001941	GEUV:NA18873	YRI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573527	Helmholtz Zentrum München, German Research Center for Environmental Health, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX162485	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00355.5.MI_120327_3 extract	2012-11-06	686	423	Homo sapiens	ILLUMINA	2012-11-06	ERR187849	ERS185329	ERP001941	GEUV:HG00355	FIN	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573115	Helmholtz Zentrum München, German Research Center for Environmental Health, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX162487	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA19146.5.MI_120327_5 extract	2012-11-06	1070	730	Homo sapiens	ILLUMINA	2012-11-06	ERR187795	ERS185331	ERP001941	GEUV:NA19146	YRI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573199	Helmholtz Zentrum München, German Research Center for Environmental Health, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX162491	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00244.5.MI_120327_7 extract	2012-11-06	628	411	Homo sapiens	ILLUMINA	2012-11-06	ERR187786	ERS185335	ERP001941	GEUV:HG00244	GBR	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573152	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX162493	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	HG00242.3.MI_120120_4 extract	2012-11-06	312	203	Homo sapiens	ILLUMINA	2012-11-06	ERR187770	ERS185337	ERP001941	GEUV:HG00242	GBR	public	lymphoblastoid cell line
OTHER	50	PRJEB3365	SAMEA1573178	Uppsala University	sra	ncbi	2012-11-06	2018-03-08	ERX162496	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA19257.6.MI_120309_1 extract	2012-11-06	1729	1143	Homo sapiens	ILLUMINA	2012-11-06	ERR187923	ERS185340	ERP001941	GEUV:NA19257	YRI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573182	Helmholtz Zentrum München, German Research Center for Environmental Health, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX162497	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA20807.5.MI_120327_1 extract	2012-11-06	187	114	Homo sapiens	ILLUMINA	2012-11-06	ERR187905	ERS185341	ERP001941	GEUV:NA20807	TSI	public	lymphoblastoid cell line
OTHER	36	PRJEB3365	SAMEA1573090	CNAG and CRG	sra	ncbi	2012-11-06	2018-03-08	ERX162498	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA20758.2.MI_120126_2 extract	2012-11-06	441	293	Homo sapiens	ILLUMINA	2012-11-06	ERR187806	ERS185342	ERP001941	GEUV:NA20758	TSI	public	lymphoblastoid cell line
OTHER	50	PRJEB3365	SAMEA1573100	Uppsala University	sra	ncbi	2012-11-06	2018-03-08	ERX162499	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	NA19209.6.MI_120309_1 extract	2012-11-06	1821	1232	Homo sapiens	ILLUMINA	2012-11-06	ERR187872	ERS185343	ERP001941	GEUV:NA19209	YRI	public	lymphoblastoid cell line
