Assay_Type	AssemblyName	AvgSpotLen	BioProject	BioSample	Center_Name	Consent	DATASTORE_filetype	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	cell_type	flow_cell_id	group	libraryid	phase	source_name	stim	tissue	DATASTORE_provider
RNA-Seq		35	PRJNA239319	SAMN02664601	GEO	public	sra	SRX475845	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	65	37	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176486	SRS561589	SRP038917	GSM1334196	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664601	GEO	public	sra	SRX475845	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	69	38	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176487	SRS561589	SRP038917	GSM1334196	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664601	GEO	public	sra	SRX475845	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	70	40	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176488	SRS561589	SRP038917	GSM1334196	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664601	GEO	public	sra	SRX475845	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	51	30	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176489	SRS561589	SRP038917	GSM1334196	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664601	GEO	public	sra	SRX475845	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	72	42	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176490	SRS561589	SRP038917	GSM1334196	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664601	GEO	public	sra	SRX475845	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	65	39	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176491	SRS561589	SRP038917	GSM1334196	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664601	GEO	public	sra	SRX475845	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	82	48	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176492	SRS561589	SRP038917	GSM1334196	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664601	GEO	public	sra	SRX475845	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	76	44	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176493	SRS561589	SRP038917	GSM1334196	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664604	GEO	public	sra	SRX475846	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	77	45	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176494	SRS561590	SRP038917	GSM1334197	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664604	GEO	public	sra	SRX475846	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	88	54	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176495	SRS561590	SRP038917	GSM1334197	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664604	GEO	public	sra	SRX475846	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	86	53	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176496	SRS561590	SRP038917	GSM1334197	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664604	GEO	public	sra	SRX475846	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	74	43	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176497	SRS561590	SRP038917	GSM1334197	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664604	GEO	public	sra	SRX475846	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	77	44	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176498	SRS561590	SRP038917	GSM1334197	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664604	GEO	public	sra	SRX475846	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	79	46	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176499	SRS561590	SRP038917	GSM1334197	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664604	GEO	public	sra	SRX475846	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	58	35	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176500	SRS561590	SRP038917	GSM1334197	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664604	GEO	public	sra	SRX475846	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	81	48	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176501	SRS561590	SRP038917	GSM1334197	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664604	GEO	public	sra	SRX475846	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	78	47	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176502	SRS561590	SRP038917	GSM1334197	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664604	GEO	public	sra	SRX475846	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	92	55	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176503	SRS561590	SRP038917	GSM1334197	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664604	GEO	public	sra	SRX475846	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	85	51	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176504	SRS561590	SRP038917	GSM1334197	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664588	GEO	public	sra	SRX475847	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	227	129	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176505	SRS561591	SRP038917	GSM1334198	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664588	GEO	public	sra	SRX475847	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	257	155	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176506	SRS561591	SRP038917	GSM1334198	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664588	GEO	public	sra	SRX475847	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	252	152	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176507	SRS561591	SRP038917	GSM1334198	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664588	GEO	public	sra	SRX475847	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	224	126	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176508	SRS561591	SRP038917	GSM1334198	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664588	GEO	public	sra	SRX475847	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	229	128	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176509	SRS561591	SRP038917	GSM1334198	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664588	GEO	public	sra	SRX475847	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	234	134	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176510	SRS561591	SRP038917	GSM1334198	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664588	GEO	public	sra	SRX475847	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	174	102	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176511	SRS561591	SRP038917	GSM1334198	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664588	GEO	public	sra	SRX475847	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	236	136	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176512	SRS561591	SRP038917	GSM1334198	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664588	GEO	public	sra	SRX475847	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	225	133	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176513	SRS561591	SRP038917	GSM1334198	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664588	GEO	public	sra	SRX475847	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	268	157	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176514	SRS561591	SRP038917	GSM1334198	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664588	GEO	public	sra	SRX475847	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	250	146	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176515	SRS561591	SRP038917	GSM1334198	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664594	GEO	public	sra	SRX475848	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	62	36	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176516	SRS561592	SRP038917	GSM1334199	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664594	GEO	public	sra	SRX475848	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	70	43	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176517	SRS561592	SRP038917	GSM1334199	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664594	GEO	public	sra	SRX475848	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	70	43	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176518	SRS561592	SRP038917	GSM1334199	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664594	GEO	public	sra	SRX475848	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	60	34	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176519	SRS561592	SRP038917	GSM1334199	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664594	GEO	public	sra	SRX475848	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	63	35	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176520	SRS561592	SRP038917	GSM1334199	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664594	GEO	public	sra	SRX475848	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	64	37	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176521	SRS561592	SRP038917	GSM1334199	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664594	GEO	public	sra	SRX475848	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	47	28	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176522	SRS561592	SRP038917	GSM1334199	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664594	GEO	public	sra	SRX475848	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	66	39	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176523	SRS561592	SRP038917	GSM1334199	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664594	GEO	public	sra	SRX475848	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	61	36	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176524	SRS561592	SRP038917	GSM1334199	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664594	GEO	public	sra	SRX475848	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	74	44	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176525	SRS561592	SRP038917	GSM1334199	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664594	GEO	public	sra	SRX475848	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	68	40	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176526	SRS561592	SRP038917	GSM1334199	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664593	GEO	public	sra	SRX475849	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	75	44	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176527	SRS561593	SRP038917	GSM1334200	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664593	GEO	public	sra	SRX475849	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	85	52	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176528	SRS561593	SRP038917	GSM1334200	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664593	GEO	public	sra	SRX475849	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	84	52	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176529	SRS561593	SRP038917	GSM1334200	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664593	GEO	public	sra	SRX475849	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	72	41	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176530	SRS561593	SRP038917	GSM1334200	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664593	GEO	public	sra	SRX475849	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	75	43	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176531	SRS561593	SRP038917	GSM1334200	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664593	GEO	public	sra	SRX475849	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	77	45	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176532	SRS561593	SRP038917	GSM1334200	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664593	GEO	public	sra	SRX475849	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	56	34	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176533	SRS561593	SRP038917	GSM1334200	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664593	GEO	public	sra	SRX475849	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	79	47	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176534	SRS561593	SRP038917	GSM1334200	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664593	GEO	public	sra	SRX475849	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	74	45	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176535	SRS561593	SRP038917	GSM1334200	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664593	GEO	public	sra	SRX475849	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	90	54	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176536	SRS561593	SRP038917	GSM1334200	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664593	GEO	public	sra	SRX475849	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	83	49	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176537	SRS561593	SRP038917	GSM1334200	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664597	GEO	public	sra	SRX475850	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	51	29	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176538	SRS561594	SRP038917	GSM1334201	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664597	GEO	public	sra	SRX475850	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	62	37	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176539	SRS561594	SRP038917	GSM1334201	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664597	GEO	public	sra	SRX475850	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	68	41	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176540	SRS561594	SRP038917	GSM1334201	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664597	GEO	public	sra	SRX475850	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	57	31	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176541	SRS561594	SRP038917	GSM1334201	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664597	GEO	public	sra	SRX475850	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	56	31	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176542	SRS561594	SRP038917	GSM1334201	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664597	GEO	public	sra	SRX475850	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	61	35	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176543	SRS561594	SRP038917	GSM1334201	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664597	GEO	public	sra	SRX475850	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	48	28	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176544	SRS561594	SRP038917	GSM1334201	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664597	GEO	public	sra	SRX475850	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	57	32	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176545	SRS561594	SRP038917	GSM1334201	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664597	GEO	public	sra	SRX475850	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	51	30	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176546	SRS561594	SRP038917	GSM1334201	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664597	GEO	public	sra	SRX475850	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	65	38	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176547	SRS561594	SRP038917	GSM1334201	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664597	GEO	public	sra	SRX475850	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	61	35	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176548	SRS561594	SRP038917	GSM1334201	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664589	GEO	public	sra	SRX475851	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	81	47	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176549	SRS561595	SRP038917	GSM1334202	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664589	GEO	public	sra	SRX475851	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	92	56	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176550	SRS561595	SRP038917	GSM1334202	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664589	GEO	public	sra	SRX475851	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	89	55	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176551	SRS561595	SRP038917	GSM1334202	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664589	GEO	public	sra	SRX475851	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	79	45	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176552	SRS561595	SRP038917	GSM1334202	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664589	GEO	public	sra	SRX475851	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	80	45	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176553	SRS561595	SRP038917	GSM1334202	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664589	GEO	public	sra	SRX475851	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	81	47	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176554	SRS561595	SRP038917	GSM1334202	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664589	GEO	public	sra	SRX475851	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	59	35	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176555	SRS561595	SRP038917	GSM1334202	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664589	GEO	public	sra	SRX475851	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	85	50	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176556	SRS561595	SRP038917	GSM1334202	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664589	GEO	public	sra	SRX475851	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	82	50	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176557	SRS561595	SRP038917	GSM1334202	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664589	GEO	public	sra	SRX475851	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	95	57	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176558	SRS561595	SRP038917	GSM1334202	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664589	GEO	public	sra	SRX475851	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	89	53	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176559	SRS561595	SRP038917	GSM1334202	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664595	GEO	public	sra	SRX475852	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	58	33	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176560	SRS561596	SRP038917	GSM1334203	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664595	GEO	public	sra	SRX475852	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	68	41	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176561	SRS561596	SRP038917	GSM1334203	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664595	GEO	public	sra	SRX475852	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	70	42	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176562	SRS561596	SRP038917	GSM1334203	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664595	GEO	public	sra	SRX475852	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	60	34	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176563	SRS561596	SRP038917	GSM1334203	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664595	GEO	public	sra	SRX475852	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	62	35	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176564	SRS561596	SRP038917	GSM1334203	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664595	GEO	public	sra	SRX475852	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	64	37	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176565	SRS561596	SRP038917	GSM1334203	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664595	GEO	public	sra	SRX475852	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	48	29	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176566	SRS561596	SRP038917	GSM1334203	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664595	GEO	public	sra	SRX475852	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	59	34	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176567	SRS561596	SRP038917	GSM1334203	Naive T cells					Blood PBMCs			ncbi
RNA-Seq		35	PRJNA239319	SAMN02664595	GEO	public	sra	SRX475852	0	AB 5500 Genetic Analyzer	SINGLE	cDNA	TRANSCRIPTOMIC		2014-02-25	57	33	Homo sapiens	ABI_SOLID	2014-07-06	SRR1176568	SRS561596	SRP038917	GSM1334203	Naive T cells					Blood PBMCs			ncbi
